customer_id,customer_city,customer_state
59756,nhandeara,SP
59757,maceio,AL
59758,rio claro,SP
59759,santos,SP
59760,porto alegre,RS
59761,sao paulo,SP
59762,itapevi,SP
59763,capelinha,MG
59764,piracicaba,SP
59765,brotas,SP
59766,itapemirim,ES
59767,rio de janeiro,RJ
59768,rio de janeiro,RJ
59769,nova iguacu,RJ
59770,barueri,SP
59771,jussara,GO
59772,sao jose dos campos,SP
59773,ijui,RS
59774,vianopolis,GO
59775,sao paulo,SP
59776,osasco,SP
59777,teresina,PI
59778,capela,SE
59779,itapevi,SP
59780,belo horizonte,MG
59781,sao paulo,SP
59782,alto parnaiba,MA
59783,guaruja,SP
59784,sao joao de meriti,RJ
59785,iaciara,GO
59786,novo hamburgo,RS
59787,sumare,SP
59788,paulista,PE
59789,sao vicente,SP
59790,sao paulo,SP
59791,sao paulo,SP
59792,sao jose dos campos,SP
59793,canoas,RS
59794,sao paulo,SP
59795,brasilia,DF
59796,rio de janeiro,RJ
59797,rio de janeiro,RJ
59798,ijui,RS
59799,sao paulo,SP
59800,rio de janeiro,RJ
59801,itauna,MG
59802,salvador,BA
59803,sao paulo,SP
59804,catu,BA
59805,goiania,GO
59806,chavantes,SP
59807,sao bernardo do campo,SP
59808,morro agudo de goias,GO
59809,jacarei,SP
59810,montes claros,MG
59811,niteroi,RJ
59812,taubate,SP
59813,sao paulo,SP
59814,taboao da serra,SP
59815,araguari,MG
59816,sao gabriel,RS
59817,sao bernardo do campo,SP
59818,rio de janeiro,RJ
59819,rio de janeiro,RJ
59820,cipo,BA
59821,nova petropolis,RS
59822,diamantina,MG
59823,santo augusto,RS
59824,porangatu,GO
59825,sao jose dos campos,SP
59826,pirassununga,SP
59827,teresina,PI
59828,brasilia,DF
59829,itapetininga,SP
59830,sorocaba,SP
59831,rio de janeiro,RJ
59832,niteroi,RJ
59833,guaramirim,SC
59834,cidreira,RS
59835,araxa,MG
59836,campinas,SP
59837,ijui,RS
59838,guarapuava,PR
59839,ananindeua,PA
59840,rio de janeiro,RJ
59841,santos,SP
59842,sao paulo,SP
59843,serra do ramalho,BA
59844,bom jesus,GO
59845,duque de caxias,RJ
59846,brasilia,DF
59847,curitiba,PR
59848,brasilia,DF
59849,recife,PE
59850,vicentinopolis,GO
59851,niteroi,RJ
59852,sao paulo,SP
59853,amelia rodrigues,BA
59854,guaruja,SP
59855,nova iguacu,RJ
59856,sao paulo,SP
59857,alfenas,MG
59858,rio de janeiro,RJ
59859,santa barbara d'oeste,SP
59860,sao paulo,SP
59861,sao paulo,SP
59862,resende,RJ
59863,rio de janeiro,RJ
59864,candelaria,RS
59865,jaguarembe,RJ
59866,divinopolis,MG
59867,porto alegre,RS
59868,cajamar,SP
59869,niteroi,RJ
59870,sao paulo,SP
59871,resplendor,MG
59872,goiania,GO
59873,rio de janeiro,RJ
59874,santos,SP
59875,brasilia,DF
59876,belford roxo,RJ
59877,sorocaba,SP
59878,rio bonito,RJ
59879,sao jose dos pinhais,PR
59880,tupa,SP
59881,porto alegre,RS
59882,amparo,SP
59883,camaragibe,PE
59884,sao paulo,SP
59885,sao paulo,SP
59886,lavras,MG
59887,jandira,SP
59888,ipaussu,SP
59889,curitiba,PR
59890,belo horizonte,MG
59891,rio de janeiro,RJ
59892,sao paulo,SP
59893,sao paulo,SP
59894,conchas,SP
59895,campinas,SP
59896,osasco,SP
59897,rio de janeiro,RJ
59898,ribeirao preto,SP
59899,votorantim,SP
59900,brasilia,DF
59901,fernandopolis,SP
59902,araguari,MG
59903,hortolandia,SP
59904,salvador,BA
59905,rio de janeiro,RJ
59906,sao paulo,SP
59907,santo andre,SP
59908,rio de janeiro,RJ
59909,guarulhos,SP
59910,salvador,BA
59911,brasilia,DF
59912,ribeirao preto,SP
59913,porto alegre,RS
59914,sao paulo,SP
59915,limeira,SP
59916,rio de janeiro,RJ
59917,goiania,GO
59918,itabaiana,SE
59919,divinopolis do tocantins,TO
59920,barbacena,MG
59921,sao paulo,SP
59922,belo horizonte,MG
59923,campinas,SP
59924,recife,PE
59925,tiete,SP
59926,sao paulo,SP
59927,balneario camboriu,SC
59928,santo antonio de posse,SP
59929,sao paulo,SP
59930,sao jose dos campos,SP
59931,rio de janeiro,RJ
59932,sumare,SP
59933,rio de janeiro,RJ
59934,teotonio vilela,AL
59935,coronel fabriciano,MG
59936,japoata,SE
59937,sumare,SP
59938,sao paulo,SP
59939,sao paulo,SP
59940,foz do iguacu,PR
59941,contagem,MG
59942,salvador,BA
59943,sao paulo,SP
59944,sao paulo,SP
59945,patos de minas,MG
59946,curitiba,PR
59947,fortaleza,CE
59948,brasilia,DF
59949,pedreiras,MA
59950,vitoria,ES
59951,ipora,PR
59952,divinopolis,MG
59953,belo horizonte,MG
59954,sao paulo,SP
59955,taquara,RS
59956,rio de janeiro,RJ
59957,nova iguacu,RJ
59958,maua,SP
59959,santos,SP
59960,sao paulo,SP
59961,palmeira,PR
59962,sao paulo,SP
59963,nova londrina,PR
59964,sao carlos,SP
59965,cascavel,PR
59966,curitiba,PR
59967,sabara,MG
59968,natal,RN
59969,araras,SP
59970,sao jose do vale do rio preto,RJ
59971,vacaria,RS
59972,santos,SP
59973,rio de janeiro,RJ
59974,contagem,MG
59975,sao paulo,SP
59976,caraguatatuba,SP
59977,novo hamburgo,RS
59978,macae,RJ
59979,brasilia,DF
59980,osasco,SP
59981,unai,MG
59982,brumadinho,MG
59983,guaira,SP
59984,xinguara,PA
59985,franca,SP
59986,sao leopoldo,RS
59987,brasilia,DF
59988,balneario camboriu,SC
59989,cerro azul,PR
59990,crato,CE
59991,rio de janeiro,RJ
59992,ribeirao preto,SP
59993,rio de janeiro,RJ
59994,sao paulo,SP
59995,salvador,BA
59996,pastos bons,MA
59997,manaus,AM
59998,brasilia,DF
59999,rio de janeiro,RJ
60000,sao paulo,SP
60001,rio de janeiro,RJ
60002,sao paulo,SP
60003,rio das ostras,RJ
60004,brasilia,DF
60005,sao paulo,SP
60006,arapiraca,AL
60007,florianopolis,SC
60008,marilia,SP
60009,porto alegre,RS
60010,sao jose do rio preto,SP
60011,serra,ES
60012,cambara,PR
60013,nova soure,BA
60014,sao paulo,SP
60015,osasco,SP
60016,sao paulo,SP
60017,lajeado,RS
60018,goiania,GO
60019,salvador,BA
60020,belo horizonte,MG
60021,getulio vargas,RS
60022,itapetininga,SP
60023,seropedica,RJ
60024,ibiuna,SP
60025,santo anastacio,SP
60026,cachoeira do sul,RS
60027,feira de santana,BA
60028,sao joaquim,SC
60029,arraial do cabo,RJ
60030,brasilia,DF
60031,santo andre,SP
60032,taboao da serra,SP
60033,jacupiranga,SP
60034,belem,PA
60035,ribeirao preto,SP
60036,niteroi,RJ
60037,jose bonifacio,SP
60038,belem,PA
60039,cotia,SP
60040,campos do jordao,SP
60041,sao paulo,SP
60042,itaquaquecetuba,SP
60043,itaborai,RJ
60044,guarapari,ES
60045,sao paulo,SP
60046,sao paulo,SP
60047,sao paulo,SP
60048,laranjeiras do sul,PR
60049,curitiba,PR
60050,sao paulo,SP
60051,lagoa santa,MG
60052,macae,RJ
60053,belo horizonte,MG
60054,juiz de fora,MG
60055,sao paulo,SP
60056,taubate,SP
60057,sao paulo,SP
60058,indaiatuba,SP
60059,diadema,SP
60060,nova esperanca do sudoeste,PR
60061,sao paulo,SP
60062,ipatinga,MG
60063,sao fidelis,RJ
60064,mutum,MG
60065,guarulhos,SP
60066,rio de janeiro,RJ
60067,rio de janeiro,RJ
60068,rio do sul,SC
60069,aracatuba,SP
60070,sao goncalo,RJ
60071,sao paulo,SP
60072,goiania,GO
60073,barreiras,BA
60074,curitiba,PR
60075,gaviao peixoto,SP
60076,rio de janeiro,RJ
60077,sao paulo,SP
60078,juiz de fora,MG
60079,sao paulo,SP
60080,atibaia,SP
60081,amparo,SP
60082,campo grande,MS
60083,sao roque,SP
60084,sao paulo,SP
60085,trindade,GO
60086,rio de janeiro,RJ
60087,sao luis,MA
60088,rio negrinho,SC
60089,sao paulo,SP
60090,bauru,SP
60091,vilhena,RO
60092,santo antonio de padua,RJ
60093,aracaju,SE
60094,belo horizonte,MG
60095,lindoia,SP
60096,rio de janeiro,RJ
60097,maringa,PR
60098,sao paulo,SP
60099,sao paulo,SP
60100,rio de janeiro,RJ
60101,parnamirim,RN
60102,goitacazes,RJ
60103,santana do capivari,MG
60104,sao miguel arcanjo,SP
60105,rio de janeiro,RJ
60106,ibirite,MG
60107,curvelo,MG
60108,curitiba,PR
60109,santo antonio de padua,RJ
60110,uberaba,MG
60111,ponte nova,MG
60112,sao luis,MA
60113,barueri,SP
60114,maringa,PR
60115,cajati,SP
60116,campos dos goytacazes,RJ
60117,sao bernardo do campo,SP
60118,goiania,GO
60119,sao felix,BA
60120,sao paulo,SP
60121,sao paulo,SP
60122,dias d'avila,BA
60123,paracatu,MG
60124,ipora do oeste,SC
60125,serra,ES
60126,cariacica,ES
60127,campo grande,MS
60128,ipero,SP
60129,sao jose,SC
60130,aluminio,SP
60131,niteroi,RJ
60132,guarulhos,SP
60133,santa adelia,SP
60134,linhares,ES
60135,salvador,BA
60136,paulista,PE
60137,taguatinga,DF
60138,itamonte,MG
60139,sao paulo,SP
60140,bom jesus,PI
60141,varzea grande,MT
60142,joinville,SC
60143,sao paulo,SP
60144,sao paulo,SP
60145,montes claros,MG
60146,sao luis,MA
60147,sao paulo,SP
60148,belo horizonte,MG
60149,valenca,RJ
60150,sao paulo,SP
60151,curitiba,PR
60152,jacarei,SP
60153,macapa,AP
60154,ataleia,MG
60155,campanha,MG
60156,ipaporanga,CE
60157,brasilia,DF
60158,carapicuiba,SP
60159,osasco,SP
60160,glicerio,SP
60161,embu-guacu,SP
60162,sao paulo,SP
60163,sao sebastiao,SP
60164,guaruja,SP
60165,diadema,SP
60166,aquiraz,CE
60167,teresina,PI
60168,rio de janeiro,RJ
60169,franco da rocha,SP
60170,sao paulo,SP
60171,sao paulo,SP
60172,osasco,SP
60173,londrina,PR
60174,rio de janeiro,RJ
60175,belem,PA
60176,petropolis,RJ
60177,campo formoso,BA
60178,cacapava,SP
60179,juazeiro do norte,CE
60180,sao caetano do sul,SP
60181,sao paulo,SP
60182,feira de santana,BA
60183,sao paulo,SP
60184,sao paulo,SP
60185,curitiba,PR
60186,sao jose dos campos,SP
60187,embu das artes,SP
60188,suzano,SP
60189,sao paulo,SP
60190,camacari,BA
60191,sao paulo,SP
60192,itapetininga,SP
60193,belo horizonte,MG
60194,sao paulo,SP
60195,belo horizonte,MG
60196,ariquemes,RO
60197,maua,SP
60198,recife,PE
60199,sao paulo,SP
60200,francisco beltrao,PR
60201,ribeirao preto,SP
60202,rio de janeiro,RJ
60203,sao jose dos campos,SP
60204,campinas,SP
60205,pereira barreto,SP
60206,votorantim,SP
60207,inhapim,MG
60208,porto alegre,RS
60209,quissama,RJ
60210,guanambi,BA
60211,uberlandia,MG
60212,sao paulo,SP
60213,tres coracoes,MG
60214,brasilia,DF
60215,vespasiano,MG
60216,andradas,MG
60217,garuva,SC
60218,belem,PA
60219,conselheiro lafaiete,MG
60220,sao paulo,SP
60221,birigui,SP
60222,uberaba,MG
60223,rio de janeiro,RJ
60224,feira de santana,BA
60225,aparecida de goiania,GO
60226,taubate,SP
60227,curitiba,PR
60228,belo horizonte,MG
60229,cansancao,BA
60230,sao paulo,SP
60231,espinosa,MG
60232,rio de janeiro,RJ
60233,sao jose dos campos,SP
60234,sao paulo,SP
60235,paraty,RJ
60236,rio de janeiro,RJ
60237,sao paulo,SP
60238,osasco,SP
60239,montes claros,MG
60240,guarulhos,SP
60241,itupeva,SP
60242,caieiras,SP
60243,jaciara,MT
60244,iguaba grande,RJ
60245,maringa,PR
60246,bauru,SP
60247,sao paulo,SP
60248,santo antonio do jacinto,MG
60249,sao paulo,SP
60250,salvador,BA
60251,guaruja,SP
60252,cuiaba,MT
60253,planalto,PR
60254,ilha solteira,SP
60255,praia grande,SP
60256,sao desiderio,BA
60257,sao sebastiao,SP
60258,juiz de fora,MG
60259,maua,SP
60260,hortolandia,SP
60261,votuporanga,SP
60262,belo horizonte,MG
60263,sao paulo,SP
60264,canoas,RS
60265,santa maria,RS
60266,sao paulo,SP
60267,caxias do sul,RS
60268,cuiaba,MT
60269,guaruja,SP
60270,sorocaba,SP
60271,rio claro,SP
60272,presidente prudente,SP
60273,ribeirao das neves,MG
60274,curitiba,PR
60275,sao paulo,SP
60276,rio de janeiro,RJ
60277,ipatinga,MG
60278,sao paulo,SP
60279,rio de janeiro,RJ
60280,brasilia,DF
60281,ponta grossa,PR
60282,valparaiso de goias,GO
60283,sao paulo,SP
60284,sao joao da boa vista,SP
60285,mossoro,RN
60286,taubate,SP
60287,uberlandia,MG
60288,diadema,SP
60289,joao pessoa,PB
60290,indaiatuba,SP
60291,embu das artes,SP
60292,natal,RN
60293,sao paulo,SP
60294,goioere,PR
60295,sao paulo,SP
60296,sao paulo,SP
60297,recife,PE
60298,laranjal paulista,SP
60299,ibitinga,SP
60300,sao gotardo,MG
60301,carangola,MG
60302,rio de janeiro,RJ
60303,uberlandia,MG
60304,sao paulo,SP
60305,rio de janeiro,RJ
60306,sao paulo,SP
60307,campos dos goytacazes,RJ
60308,piedade,SP
60309,sao joao de meriti,RJ
60310,rio de janeiro,RJ
60311,miranda,MS
60312,baependi,MG
60313,sao paulo,SP
60314,itanhomi,MG
60315,ipatinga,MG
60316,rio de janeiro,RJ
60317,resplendor,MG
60318,nova friburgo,RJ
60319,manaus,AM
60320,carapicuiba,SP
60321,sao paulo,SP
60322,sao paulo,SP
60323,curitiba,PR
60324,ananindeua,PA
60325,osasco,SP
60326,rio de janeiro,RJ
60327,bauru,SP
60328,cravinhos,SP
60329,taubate,SP
60330,pindamonhangaba,SP
60331,rio grande,RS
60332,goiania,GO
60333,rio de janeiro,RJ
60334,guaiba,RS
60335,sao paulo,SP
60336,rio de janeiro,RJ
60337,guapimirim,RJ
60338,mogi mirim,SP
60339,sao paulo,SP
60340,santa maria,RN
60341,barra do bugres,MT
60342,sao paulo,SP
60343,curitiba,PR
60344,sao paulo,SP
60345,recife,PE
60346,rio de janeiro,RJ
60347,vale do sol,RS
60348,paulista,PE
60349,rio de janeiro,RJ
60350,sao jose do rio preto,SP
60351,sao paulo,SP
60352,porto velho,RO
60353,votorantim,SP
60354,sao paulo,SP
60355,sao paulo,SP
60356,campinas,SP
60357,araraquara,SP
60358,carapicuiba,SP
60359,piripiri,PI
60360,santana de parnaiba,SP
60361,natal,RN
60362,belo horizonte,MG
60363,santa maria,RS
60364,salvador,BA
60365,rio de janeiro,RJ
60366,rio de janeiro,RJ
60367,santa gertrudes,SP
60368,pedreira,SP
60369,jaguariuna,SP
60370,farroupilha,RS
60371,sao paulo,SP
60372,rio paranaiba,MG
60373,gravata,PE
60374,joinville,SC
60375,araraquara,SP
60376,mata de sao joao,BA
60377,belo horizonte,MG
60378,ipatinga,MG
60379,fortaleza,CE
60380,curitiba,PR
60381,canoas,RS
60382,mandaguari,PR
60383,osasco,SP
60384,rio de janeiro,RJ
60385,montes claros,MG
60386,sao paulo,SP
60387,belo horizonte,MG
60388,pirapora do bom jesus,SP
60389,caxias do sul,RS
60390,morro grande,SC
60391,varzea grande,MT
60392,rio de janeiro,RJ
60393,embu das artes,SP
60394,recife,PE
60395,ubai,MG
60396,tatui,SP
60397,santa luzia,MG
60398,goiania,GO
60399,ubatuba,SP
60400,sao caetano do sul,SP
60401,rio de janeiro,RJ
60402,sao paulo,SP
60403,niteroi,RJ
60404,curitiba,PR
60405,morro agudo,SP
60406,salto do lontra,PR
60407,barra de sao francisco,ES
60408,barueri,SP
60409,rio de janeiro,RJ
60410,linhares,ES
60411,campinas,SP
60412,aparecida de goiania,GO
60413,rio de janeiro,RJ
60414,sao paulo,SP
60415,rio de janeiro,RJ
60416,tambau,SP
60417,ribeirao preto,SP
60418,sao paulo,SP
60419,campo grande,MS
60420,barretos,SP
60421,uberlandia,MG
60422,campinas,SP
60423,sao paulo,SP
60424,brasilia,DF
60425,porto alegre,RS
60426,rio verde,GO
60427,posse,GO
60428,joinville,SC
60429,curitiba,PR
60430,nao-me-toque,RS
60431,senador canedo,GO
60432,niteroi,RJ
60433,brasilia,DF
60434,nova lima,MG
60435,gurupi,TO
60436,guarulhos,SP
60437,mutum,MG
60438,floriano,PI
60439,manhumirim,MG
60440,rio de janeiro,RJ
60441,vitoria,ES
60442,cariacica,ES
60443,belo horizonte,MG
60444,araxa,MG
60445,valinhos,SP
60446,rio de janeiro,RJ
60447,sao bernardo do campo,SP
60448,sao paulo,SP
60449,itabira,MG
60450,brasilia,DF
60451,rio de janeiro,RJ
60452,barbacena,MG
60453,linhares,ES
60454,embu-guacu,SP
60455,barueri,SP
60456,sao paulo,SP
60457,sao paulo,SP
60458,sao paulo,SP
60459,piracicaba,SP
60460,brasilia,DF
60461,brasilia,DF
60462,ouro verde,SP
60463,sao paulo,SP
60464,rio de janeiro,RJ
60465,belo horizonte,MG
60466,sao paulo,SP
60467,araguaina,TO
60468,varzea paulista,SP
60469,guarapuava,PR
60470,rio de janeiro,RJ
60471,sao paulo,SP
60472,sao paulo,SP
60473,barretos,SP
60474,valinhos,SP
60475,salvador,BA
60476,paulinia,SP
60477,sao paulo,SP
60478,praia grande,SP
60479,porto velho,RO
60480,vargem grande do sul,SP
60481,araujos,MG
60482,brasilia,DF
60483,rio de janeiro,RJ
60484,guaruja,SP
60485,cacoal,RO
60486,sao paulo,SP
60487,bento goncalves,RS
60488,sao paulo,SP
60489,campinas,SP
60490,cabo de santo agostinho,PE
60491,canoas,RS
60492,diadema,SP
60493,macae,RJ
60494,timbauba,PE
60495,carlos barbosa,RS
60496,osasco,SP
60497,niteroi,RJ
60498,sao paulo,SP
60499,barueri,SP
60500,vila velha,ES
60501,sao paulo,SP
60502,rio de janeiro,RJ
60503,sao paulo,SP
60504,sao paulo,SP
60505,sao paulo,SP
60506,guararema,SP
60507,atibaia,SP
60508,maringa,PR
60509,jundiai,SP
60510,pelotas,RS
60511,uberlandia,MG
60512,sao paulo,SP
60513,sao paulo,SP
60514,sao paulo,SP
60515,sao luis de montes belos,GO
60516,salvador,BA
60517,mata de sao joao,BA
60518,aracatuba,SP
60519,vitoria,ES
60520,rio de janeiro,RJ
60521,belo horizonte,MG
60522,itaipulandia,PR
60523,itapolis,SP
60524,umuarama,PR
60525,sao paulo,SP
60526,rio de janeiro,RJ
60527,esteio,RS
60528,sao paulo,SP
60529,belo horizonte,MG
60530,sao paulo,SP
60531,porto alegre,RS
60532,uberlandia,MG
60533,itaperuna,RJ
60534,comodoro,MT
60535,belo horizonte,MG
60536,sorocaba,SP
60537,betim,MG
60538,sao jose dos pinhais,PR
60539,osasco,SP
60540,guarulhos,SP
60541,mogi das cruzes,SP
60542,atibaia,SP
60543,fernandopolis,SP
60544,betim,MG
60545,diadema,SP
60546,sao paulo,SP
60547,videira,SC
60548,belo horizonte,MG
60549,sao paulo,SP
60550,chapeco,SC
60551,sao goncalo,RJ
60552,campo grande,MS
60553,sao paulo,SP
60554,petropolis,RJ
60555,santa cruz do rio pardo,SP
60556,buritis,MG
60557,belo horizonte,MG
60558,itabira,MG
60559,iepe,SP
60560,cuiaba,MT
60561,sao paulo,SP
60562,brasilia,DF
60563,londrina,PR
60564,santa rosa,RS
60565,uberlandia,MG
60566,sao bernardo do campo,SP
60567,recife,PE
60568,teresopolis,RJ
60569,tijucas,SC
60570,itajuba,MG
60571,sao paulo,SP
60572,osasco,SP
60573,madre de deus,BA
60574,capinopolis,MG
60575,tramandai,RS
60576,sao paulo,SP
60577,sao jose dos campos,SP
60578,rio de janeiro,RJ
60579,contagem,MG
60580,itapetim,PE
60581,pinhais,PR
60582,campinas,SP
60583,rio branco,AC
60584,ituiutaba,MG
60585,brasilia,DF
60586,serra,ES
60587,pedreira,SP
60588,curitiba,PR
60589,itauna,MG
60590,santa rosa,RS
60591,resende,RJ
60592,curitiba,PR
60593,curitiba,PR
60594,nova prata do iguacu,PR
60595,sao paulo,SP
60596,buritama,SP
60597,viana,ES
60598,sao goncalo,RJ
60599,rio de janeiro,RJ
60600,sorocaba,SP
60601,belford roxo,RJ
60602,sao paulo,SP
60603,sao paulo,SP
60604,ivaipora,PR
60605,curitiba,PR
60606,brumadinho,MG
60607,viamao,RS
60608,tupa,SP
60609,rio de janeiro,RJ
60610,corumba,MS
60611,franco da rocha,SP
60612,santo andre,SP
60613,florestopolis,PR
60614,suzano,SP
60615,belo horizonte,MG
60616,passo fundo,RS
60617,sao paulo,SP
60618,brasilia,DF
60619,maceio,AL
60620,casimiro de abreu,RJ
60621,brasilia,DF
60622,curitiba,PR
60623,manaus,AM
60624,tupa,SP
60625,linhares,ES
60626,vitoria,ES
60627,americana,SP
60628,sao paulo,SP
60629,penapolis,SP
60630,campinas,SP
60631,silveiras,SP
60632,capitao eneas,MG
60633,trajano de moraes,RJ
60634,sorriso,MT
60635,barra mansa,RJ
60636,lapa,PR
60637,porto alegre,RS
60638,itanhaem,SP
60639,fortaleza,CE
60640,praia grande,SP
60641,divinopolis,MG
60642,esperantina,PI
60643,espirito santo do pinhal,SP
60644,rio das ostras,RJ
60645,vila rica,MT
60646,sao bernardo do campo,SP
60647,quintana,SP
60648,parnaiba,PI
60649,rio negro,MS
60650,cambuci,RJ
60651,novo oriente do piaui,PI
60652,salto de pirapora,SP
60653,ferraz de vasconcelos,SP
60654,belo horizonte,MG
60655,barueri,SP
60656,recife,PE
60657,sao bernardo do campo,SP
60658,sao paulo,SP
60659,sao paulo,SP
60660,salvador,BA
60661,fortaleza,CE
60662,porto alegre,RS
60663,cuiaba,MT
60664,passos,MG
60665,porto velho,RO
60666,itauba,MT
60667,sao paulo,SP
60668,sorocaba,SP
60669,sao jose dos campos,SP
60670,salvador,BA
60671,limeira,SP
60672,sao lourenco,MG
60673,guarulhos,SP
60674,niteroi,RJ
60675,curitiba,PR
60676,guarulhos,SP
60677,dobrada,SP
60678,resplendor,MG
60679,sao paulo,SP
60680,peruibe,SP
60681,sao paulo,SP
60682,joinville,SC
60683,sao paulo,SP
60684,florianopolis,SC
60685,flores da cunha,RS
60686,monte siao,MG
60687,ribeirao preto,SP
60688,paraisopolis,MG
60689,sao goncalo,RJ
60690,porto alegre,RS
60691,sao goncalo,RJ
60692,sao joao da boa vista,SP
60693,campinas,SP
60694,uruburetama,CE
60695,sao paulo,SP
60696,florianopolis,SC
60697,goiania,GO
60698,sao paulo,SP
60699,sao paulo,SP
60700,sao paulo,SP
60701,jaiba,MG
60702,nova iguacu,RJ
60703,sao paulo,SP
60704,cavalcante,GO
60705,passos,MG
60706,nova venecia,ES
60707,senhor do bonfim,BA
60708,rio de janeiro,RJ
60709,jatoba,PE
60710,sao paulo,SP
60711,sao paulo,SP
60712,sao joaquim da barra,SP
60713,jundiai,SP
60714,jau,SP
60715,sao paulo,SP
60716,alvorada,RS
60717,niteroi,RJ
60718,nilopolis,RJ
60719,rio de janeiro,RJ
60720,rio de janeiro,RJ
60721,salvador,BA
60722,porto velho,RO
60723,iacanga,SP
60724,curitiba,PR
60725,sao paulo,SP
60726,natal,RN
60727,santo andre,SP
60728,sao paulo,SP
60729,rio de janeiro,RJ
60730,aurora do para,PA
60731,osasco,SP
60732,parnamirim,RN
60733,niteroi,RJ
60734,vila velha,ES
60735,fortaleza,CE
60736,marica,RJ
60737,belo horizonte,MG
60738,pato branco,PR
60739,niteroi,RJ
60740,sao paulo,SP
60741,feira de santana,BA
60742,vila velha,ES
60743,niteroi,RJ
60744,belo horizonte,MG
60745,porto ferreira,SP
60746,sao paulo,SP
60747,marilia,SP
60748,canaa dos carajas,PA
60749,sao paulo,SP
60750,sao paulo,SP
60751,osasco,SP
60752,canarana,BA
60753,piratininga,SP
60754,criciuma,SC
60755,juiz de fora,MG
60756,londrina,PR
60757,guarulhos,SP
60758,rio de janeiro,RJ
60759,sao paulo,SP
60760,rio grande,RS
60761,aracaju,SE
60762,rio de janeiro,RJ
60763,nova friburgo,RJ
60764,brasilia,DF
60765,mairipora,SP
60766,jundiai,SP
60767,santo andre,SP
60768,presidente prudente,SP
60769,suzano,SP
60770,guarulhos,SP
60771,porto alegre,RS
60772,juiz de fora,MG
60773,itatiba,SP
60774,nova veneza,GO
60775,caxias do sul,RS
60776,uniao da vitoria,PR
60777,jatai,GO
60778,porto alegre,RS
60779,itapetininga,SP
60780,nova iguacu,RJ
60781,rio de janeiro,RJ
60782,sao paulo,SP
60783,indaiatuba,SP
60784,osasco,SP
60785,goiania,GO
60786,sao paulo,SP
60787,campinas,SP
60788,belo horizonte,MG
60789,salesopolis,SP
60790,rio de janeiro,RJ
60791,cruz alta,RS
60792,sao paulo,SP
60793,betim,MG
60794,sao paulo,SP
60795,aracruz,ES
60796,guarulhos,SP
60797,mogi das cruzes,SP
60798,alto paraiso de goias,GO
60799,sao paulo,SP
60800,rio de janeiro,RJ
60801,florianopolis,SC
60802,divino,MG
60803,sao paulo,SP
60804,hortolandia,SP
60805,rio claro,SP
60806,braganca paulista,SP
60807,rio de janeiro,RJ
60808,belo horizonte,MG
60809,jundiai,SP
60810,indaiatuba,SP
60811,duque de caxias,RJ
60812,sao paulo,SP
60813,manaus,AM
60814,sao paulo,SP
60815,sao paulo,SP
60816,diadema,SP
60817,macae,RJ
60818,reserva,PR
60819,novo progresso,PA
60820,sao paulo,SP
60821,porangatu,GO
60822,catarina,CE
60823,sao paulo,SP
60824,santos,SP
60825,bauru,SP
60826,paraguacu paulista,SP
60827,salvador,BA
60828,vitoria da conquista,BA
60829,franco da rocha,SP
60830,baturite,CE
60831,paracambi,RJ
60832,venda nova do imigrante,ES
60833,manaus,AM
60834,osasco,SP
60835,petrolina,PE
60836,sao paulo,SP
60837,joinville,SC
60838,curitiba,PR
60839,campinas,SP
60840,canoas,RS
60841,sao paulo,SP
60842,ribeirao das neves,MG
60843,tenente ananias,RN
60844,sao paulo,SP
60845,tatui,SP
60846,ipira,BA
60847,barrinha,SP
60848,sete lagoas,MG
60849,campos dos goytacazes,RJ
60850,araguari,MG
60851,marilia,SP
60852,sao paulo,SP
60853,londrina,PR
60854,sao paulo,SP
60855,presidente prudente,SP
60856,caxias do sul,RS
60857,sao paulo,SP
60858,itumbiara,GO
60859,alvorada,TO
60860,santo antonio do grama,MG
60861,sao paulo,SP
60862,rio claro,SP
60863,sao luis,MA
60864,sao leopoldo,RS
60865,sabara,MG
60866,sao lourenco,MG
60867,sao mateus,ES
60868,curitiba,PR
60869,curitiba,PR
60870,joao pessoa,PB
60871,sao paulo,SP
60872,sorocaba,SP
60873,rio de janeiro,RJ
60874,petropolis,RJ
60875,sao paulo,SP
60876,perpetuo socorro,MG
60877,sao paulo,SP
60878,sao paulo,SP
60879,rio de janeiro,RJ
60880,sao jose dos pinhais,PR
60881,petrolina,PE
60882,sao luis,MA
60883,niteroi,RJ
60884,nova santa rita,RS
60885,brasilia,DF
60886,osasco,SP
60887,osasco,SP
60888,sao paulo,SP
60889,rio de janeiro,RJ
60890,sao jose dos campos,SP
60891,sao paulo,SP
60892,grajau,MA
60893,bacabal,MA
60894,betim,MG
60895,sao paulo,SP
60896,rio de janeiro,RJ
60897,areias,SP
60898,maringa,PR
60899,presidente epitacio,SP
60900,nova era,MG
60901,rio de janeiro,RJ
60902,belo horizonte,MG
60903,campos dos goytacazes,RJ
60904,sao miguel do guama,PA
60905,itaquaquecetuba,SP
60906,recife,PE
60907,vitoria da conquista,BA
60908,jardinopolis,SP
60909,porto alegre,RS
60910,botucatu,SP
60911,bauru,SP
60912,itaberai,GO
60913,sao joao de meriti,RJ
60914,itapaje,CE
60915,rio de janeiro,RJ
60916,dois corregos,SP
60917,santo andre,SP
60918,marica,RJ
60919,taboao da serra,SP
