product_id,product_category_name,product_name,product_price
20109,Category Extra 57,Adidas Product Model 57,667.73
20110,Category Extra 64,Bosch Product Model 64,2485.08
20111,Category Extra 67,LG Product Model 67,1326.41
20112,Art Supplies,Philips Sketchbook,725.7
20113,Jackets,LG Denim Jacket,2966.77
20114,Video Games,Samsung Sports Game,2601.78
20115,Category Extra 89,LG Product Model 89,1901.61
20116,Category Extra 94,Puma Product Model 94,2731.61
20117,Category Extra 82,Sony Product Model 82,2988.24
20118,Camping,KitchenAid Sleeping Bag,937.78
20119,Category Extra 68,Bosch Product Model 68,2995.3
20120,Category Extra 100,Nike Product Model 100,2507.06
20121,Category Extra 52,LG Product Model 52,1194.89
20122,Category Extra 80,Adidas Product Model 80,1802.52
20123,Monitors,Philips Odyssey,303.29
20124,Coffee,Puma Ground Coffee,1957.33
20125,Category Extra 51,Nike Product Model 51,2050.83
20126,Sofas,Dell Recliner Sofa,944.55
20127,Cycling,LG Mountain Bike,615.97
20128,Toys,Adidas Building Blocks,310.08
20129,Category Extra 69,Philips Product Model 69,220.02
20130,Category Extra 52,LG Product Model 52,902.36
20131,Category Extra 62,LG Product Model 62,1610.59
20132,Jackets,Asus Bomber Jacket,578.97
20133,Category Extra 86,HP Product Model 86,1814.51
20134,Toys,Apple Puzzle Set,668.64
20135,Category Extra 93,Asus Product Model 93,1128.1
20136,Category Extra 93,Apple Product Model 93,443.11
20137,Category Extra 88,Lenovo Product Model 88,203.48
20138,Books,Puma History Book,2965.32
20139,Jeans,Dell Straight Jeans,2167.48
20140,Category Extra 61,Puma Product Model 61,2820.71
20141,Category Extra 73,Sony Product Model 73,1667.65
20142,Perfume,Sony Eau de Toilette,1574.71
20143,Gaming,Asus Gaming Console,2287.42
20144,Lighting,Nike LED Desk Lamp,2574.83
20145,Books,Canon History Book,1626.85
20146,Category Extra 95,Adidas Product Model 95,1346.02
20147,Washing Machines,Bosch Top Load Washer,443.83
20148,Microwaves,Lenovo Convection Microwave,676.73
20149,Headphones,Sony JBL Tune,2079.75
20150,Category Extra 79,LG Product Model 79,2809.73
20151,Category Extra 95,KitchenAid Product Model 95,2168.12
20152,Video Games,Bosch Adventure Game,2535.22
20153,Category Extra 82,Canon Product Model 82,1903.95
20154,Category Extra 56,Sony Product Model 56,2487.65
20155,Fitness,Puma Yoga Mat,2201.73
20156,Category Extra 95,Sony Product Model 95,74.63
20157,Category Extra 51,Asus Product Model 51,2440.77
20158,Board Games,Lenovo Family Board Game,429.4
20159,Monitors,Philips ProArt,588.22
20160,Category Extra 61,HP Product Model 61,2985.74
20161,Category Extra 51,Bosch Product Model 51,196.44
20162,Office Supplies,KitchenAid Desk Organizer,1347.74
20163,Monitors,Philips ProArt,898.46
20164,Category Extra 66,Asus Product Model 66,1373.17
20165,Category Extra 57,Philips Product Model 57,568.98
20166,Category Extra 72,Canon Product Model 72,746.93
20167,Board Games,Philips Strategy Board Game,1314.04
20168,Office Supplies,Dell Desk Organizer,2720.61
20169,Category Extra 89,HP Product Model 89,683.37
20170,Video Games,HP Sports Game,2702.96
20171,Monitors,Canon Odyssey,1323.04
20172,Category Extra 62,Philips Product Model 62,1741.01
20173,Smartphones,Dell Xiaomi,2075.93
20174,Category Extra 59,Philips Product Model 59,229.45
20175,Printers,LG All-in-One Printer,686.11
20176,Category Extra 96,Lenovo Product Model 96,1497.46
20177,Sneakers,Samsung Running Shoes,2356.24
20178,Office Chairs,Bosch Ergonomic Chair,603.86
20179,Category Extra 62,LG Product Model 62,760.83
20180,Category Extra 83,Lenovo Product Model 83,2528.06
20181,Cookware,Nike Dutch Oven,304.8
20182,Category Extra 92,KitchenAid Product Model 92,2702.23
20183,Category Extra 86,Asus Product Model 86,2120.96
20184,Category Extra 59,Sony Product Model 59,641.6
20185,Lighting,LG Floor Lamp,2770.94
20186,Category Extra 83,Bosch Product Model 83,359.61
20187,Category Extra 89,Samsung Product Model 89,1141.94
20188,Coffee,Samsung Espresso Beans,2564.97
20189,Kitchen Appliances,Dell Blender,886.06
20190,Keyboards,Nike Gaming Keyboard,1869.66
20191,Tea,Nike Green Tea,2312.79
20192,Vacuum Cleaners,Canon Robot Vacuum,50.18
20193,Lighting,Asus LED Desk Lamp,1003.83
20194,Skincare,Sony Sunscreen,780.39
20195,Kitchen Appliances,Apple Air Fryer,1651.8
20196,Keyboards,Canon Wireless Keyboard,2815.37
20197,Category Extra 81,Philips Product Model 81,424.8
20198,Tea,Nike Green Tea,1727.86
20199,Category Extra 69,HP Product Model 69,787.22
20200,Keyboards,Adidas Gaming Keyboard,2475.54
20201,Category Extra 94,Dell Product Model 94,2103.64
20202,Category Extra 52,LG Product Model 52,1844.49
20203,Category Extra 63,Lenovo Product Model 63,2778.16
20204,Keyboards,Samsung Gaming Keyboard,2795.49
20205,Laptops,LG MacBook,431.07
20206,Mice,Bosch Gaming Mouse,2350.57
20207,Category Extra 97,Dell Product Model 97,325.01
20208,Pet Supplies,Nike Cat Tree,1264.13
20209,Category Extra 95,Dell Product Model 95,2227.08
20210,Category Extra 75,Apple Product Model 75,2535.97
20211,Category Extra 65,Lenovo Product Model 65,246.34
20212,Category Extra 86,Lenovo Product Model 86,1869.6
20213,Printers,Sony Laser Printer,2169.44
20214,Category Extra 74,KitchenAid Product Model 74,1051.08
20215,Cookware,Puma Nonstick Pan,775.17
20216,Category Extra 93,HP Product Model 93,2995.88
20217,Category Extra 83,Bosch Product Model 83,1977.45
20218,Microwaves,Asus Countertop Microwave,914.73
20219,Desks,Canon Writing Desk,2311.14
20220,Category Extra 66,Philips Product Model 66,1120.54
20221,Category Extra 66,Apple Product Model 66,2639.47
20222,Groceries,Canon Pasta Pack,1904.99
20223,Motorcycle,Dell Motorcycle Helmet,2716.04
20224,Category Extra 84,Apple Product Model 84,1519.18
20225,Category Extra 60,LG Product Model 60,642.69
20226,Baby Products,LG Baby Stroller,2272.08
20227,Category Extra 66,Philips Product Model 66,1608.62
20228,Kitchen Appliances,LG Blender,1585.88
20229,Category Extra 90,Dell Product Model 90,1432.86
20230,Category Extra 51,HP Product Model 51,1401.27
20231,Category Extra 67,Samsung Product Model 67,497.26
20232,Monitors,Philips ProArt,341.83
20233,Category Extra 94,KitchenAid Product Model 94,857.54
20234,Category Extra 92,Bosch Product Model 92,2897.16
20235,Category Extra 73,Bosch Product Model 73,2485.59
20236,Category Extra 84,Lenovo Product Model 84,1532.16
20237,Category Extra 56,Lenovo Product Model 56,2944.07
20238,Category Extra 94,HP Product Model 94,1179.25
20239,Category Extra 57,Asus Product Model 57,1385.45
20240,Dresses,Nike Summer Dress,26.62
20241,Groceries,HP Pasta Pack,1693.67
20242,Category Extra 54,Apple Product Model 54,807.38
20243,Category Extra 75,Puma Product Model 75,1338.4
20244,Category Extra 86,Apple Product Model 86,633.35
20245,Category Extra 84,Dell Product Model 84,1206.47
20246,Microwaves,Dell Convection Microwave,1148.01
20247,Category Extra 51,Sony Product Model 51,2160.78
20248,Camping,Lenovo Sleeping Bag,2832.65
20249,Category Extra 61,Adidas Product Model 61,1120.47
20250,Category Extra 56,KitchenAid Product Model 56,1822.84
20251,Category Extra 54,HP Product Model 54,2660.72
20252,Category Extra 64,Lenovo Product Model 64,712.14
20253,Cycling,LG Road Bike Helmet,697.53
20254,Dresses,HP Summer Dress,815.51
20255,Lighting,Apple LED Desk Lamp,1933.06
20256,Category Extra 52,Samsung Product Model 52,764.63
20257,Cycling,LG Road Bike Helmet,2060.08
20258,Category Extra 64,Sony Product Model 64,10.7
20259,Category Extra 53,Apple Product Model 53,2079.71
20260,Category Extra 68,Sony Product Model 68,1325.33
20261,Category Extra 59,Canon Product Model 59,870.12
20262,Mice,Canon Wireless Mouse,2569.56
20263,Category Extra 60,Asus Product Model 60,961.44
20264,Category Extra 100,Nike Product Model 100,2090.31
20265,Category Extra 87,Samsung Product Model 87,1337.27
20266,Jackets,Dell Denim Jacket,230.04
20267,Category Extra 92,Samsung Product Model 92,2723.42
20268,Printers,Samsung Inkjet Printer,1823.7
20269,Category Extra 91,Dell Product Model 91,1561.49
20270,Category Extra 97,Samsung Product Model 97,1302.07
20271,Category Extra 62,Samsung Product Model 62,1294.81
20272,Category Extra 60,Lenovo Product Model 60,2250.18
20273,Category Extra 99,Asus Product Model 99,1061.89
20274,Cycling,Philips Road Bike Helmet,377.78
20275,Sneakers,Puma Running Shoes,2749.92
20276,Category Extra 87,HP Product Model 87,2993.7
20277,Refrigerators,Adidas French Door Refrigerator,2337.51
20278,Category Extra 98,Sony Product Model 98,928.69
20279,Category Extra 54,Bosch Product Model 54,339.98
20280,Baby Products,Bosch Baby Monitor,1247.17
20281,Category Extra 77,Bosch Product Model 77,840.68
20282,Category Extra 65,Puma Product Model 65,366.26
20283,Category Extra 95,Apple Product Model 95,19.63
20284,Vacuum Cleaners,Puma Robot Vacuum,1908.12
20285,Cameras,Puma Mirrorless Camera,2248.05
20286,Category Extra 81,KitchenAid Product Model 81,586.07
20287,Category Extra 65,Lenovo Product Model 65,733.59
20288,Category Extra 99,Adidas Product Model 99,297.85
20289,Jackets,Samsung Rain Jacket,1458.17
20290,Headphones,Adidas JBL Tune,1837.55
20291,Office Supplies,Apple Notebook,928.45
20292,Dresses,Dell Evening Dress,465.43
20293,Toys,Adidas Remote Control Car,1009.05
20294,Category Extra 52,Dell Product Model 52,88.03
20295,Smartphones,Canon Galaxy,715.3
20296,Category Extra 100,Philips Product Model 100,989.56
20297,T-Shirts,Dell Polo Shirt,1663.94
20298,Category Extra 82,LG Product Model 82,803.73
20299,Desks,Puma Writing Desk,1933.06
20300,Refrigerators,Samsung Side-by-Side Refrigerator,1387.72
20301,Fitness,Samsung Dumbbell Set,1280.57
20302,Coffee,Apple Ground Coffee,1117.8
20303,Board Games,Adidas Family Board Game,2056.87
20304,Category Extra 58,Dell Product Model 58,530.87
20305,Category Extra 69,Samsung Product Model 69,1397.0
20306,Category Extra 63,Canon Product Model 63,1828.02
20307,Lighting,Lenovo Floor Lamp,814.52
20308,Category Extra 93,HP Product Model 93,975.38
20309,Category Extra 94,Apple Product Model 94,1788.72
20310,Tools,Sony Cordless Drill,2347.49
20311,Category Extra 98,Lenovo Product Model 98,2103.01
20312,Category Extra 85,Bosch Product Model 85,1212.13
20313,Mice,Nike Gaming Mouse,645.39
20314,Vacuum Cleaners,Lenovo Robot Vacuum,162.67
20315,Kitchen Appliances,Philips Coffee Maker,1194.61
20316,Category Extra 55,Lenovo Product Model 55,2165.92
20317,Smartphones,HP OnePlus,2307.61
20318,Category Extra 76,Dell Product Model 76,2010.46
20319,Vacuum Cleaners,Puma Cordless Vacuum,986.53
20320,Smartphones,Dell Xiaomi,2291.15
20321,Category Extra 100,Nike Product Model 100,2005.83
20322,Smartphones,Adidas Galaxy,1750.54
20323,Art Supplies,Asus Sketchbook,507.51
20324,Board Games,Philips Family Board Game,2000.98
20325,Category Extra 59,Adidas Product Model 59,2783.13
20326,Backpacks,Adidas Hiking Backpack,1510.58
20327,Jeans,Canon Slim Fit Jeans,1478.93
20328,Camping,Sony Sleeping Bag,2960.19
20329,Category Extra 96,Adidas Product Model 96,1704.94
20330,Category Extra 84,KitchenAid Product Model 84,646.56
20331,Office Supplies,Adidas Stapler,1615.89
20332,Coffee,HP Espresso Beans,2307.67
20333,Refrigerators,Dell French Door Refrigerator,2993.73
20334,Category Extra 55,Sony Product Model 55,2730.91
20335,Automotive,Sony Phone Mount,310.83
20336,Mice,Philips Wireless Mouse,201.05
20337,Category Extra 80,Apple Product Model 80,697.34
20338,Category Extra 66,Apple Product Model 66,1292.07
20339,Kitchen Appliances,Apple Coffee Maker,2290.19
20340,Motorcycle,LG Motorcycle Helmet,1874.74
20341,Category Extra 55,LG Product Model 55,1764.21
20342,Category Extra 78,Asus Product Model 78,1644.65
20343,Category Extra 82,Asus Product Model 82,925.33
20344,Toys,Samsung Remote Control Car,466.61
20345,Camping,Apple Sleeping Bag,610.46
20346,Category Extra 67,KitchenAid Product Model 67,215.15
20347,Category Extra 88,Lenovo Product Model 88,553.0
20348,Category Extra 60,Adidas Product Model 60,1492.09
20349,Televisions,KitchenAid 4K Smart TV,2836.96
20350,Gaming,Sony Gaming Console,758.79
20351,Category Extra 94,Bosch Product Model 94,2822.68
20352,Washing Machines,Lenovo Top Load Washer,1147.67
20353,Watches,Asus Sports Watch,10.55
20354,Office Chairs,Samsung Mesh Chair,1970.92
20355,Category Extra 63,Asus Product Model 63,919.45
20356,Pet Supplies,Sony Dog Bed,859.89
20357,Category Extra 57,HP Product Model 57,627.54
20358,Cookware,Samsung Stainless Steel Pot,1978.86
20359,T-Shirts,Sony Graphic Tee,1692.57
20360,Category Extra 77,Adidas Product Model 77,2863.94
20361,Category Extra 65,Adidas Product Model 65,1977.17
20362,Category Extra 68,HP Product Model 68,1113.48
20363,Beauty,LG Lipstick,1892.73
20364,Category Extra 64,Asus Product Model 64,1050.15
20365,Office Supplies,Adidas Desk Organizer,1543.49
20366,Category Extra 80,Samsung Product Model 80,2222.21
20367,Category Extra 87,Asus Product Model 87,1898.4
20368,Category Extra 52,Nike Product Model 52,19.34
20369,Books,Asus Programming Guide,1493.26
20370,Kitchen Appliances,Nike Blender,949.61
20371,Category Extra 55,Canon Product Model 55,2962.48
20372,Jackets,Asus Denim Jacket,196.05
20373,Category Extra 79,Apple Product Model 79,181.73
20374,Cycling,Puma Mountain Bike,1373.72
20375,Watches,Dell Smart Watch,1779.38
20376,Category Extra 59,HP Product Model 59,1313.33
20377,Category Extra 68,Adidas Product Model 68,1031.77
20378,Video Games,HP Adventure Game,2431.62
20379,Jeans,Adidas Straight Jeans,905.74
20380,Office Supplies,Bosch Desk Organizer,337.82
20381,Jeans,Lenovo Straight Jeans,395.35
20382,Category Extra 55,Philips Product Model 55,891.77
20383,Category Extra 78,Bosch Product Model 78,1137.92
20384,Category Extra 98,HP Product Model 98,1599.35
20385,T-Shirts,Philips Polo Shirt,237.78
20386,Motorcycle,Philips Motorcycle Helmet,453.34
20387,Groceries,Adidas Olive Oil,1590.92
20388,Category Extra 62,Samsung Product Model 62,2455.26
20389,Category Extra 51,Samsung Product Model 51,863.14
20390,Category Extra 55,Samsung Product Model 55,2442.3
20391,Category Extra 61,Canon Product Model 61,2291.76
20392,Beauty,Nike Face Serum,1586.48
20393,Category Extra 94,Lenovo Product Model 94,1332.72
20394,Televisions,Philips 4K Smart TV,2839.47
20395,Category Extra 61,Apple Product Model 61,2390.03
20396,Category Extra 64,Puma Product Model 64,2688.23
20397,Category Extra 56,Dell Product Model 56,2863.67
20398,Monitors,Apple UltraSharp,2042.92
20399,Fitness,Apple Yoga Mat,491.12
20400,Category Extra 62,Philips Product Model 62,2521.43
20401,Beds,Dell King Bed Frame,50.3
20402,Category Extra 53,Samsung Product Model 53,2597.26
20403,Category Extra 60,Lenovo Product Model 60,369.54
20404,Category Extra 90,Philips Product Model 90,628.95
20405,Jeans,Sony Skinny Jeans,1973.51
20406,Category Extra 64,Puma Product Model 64,2642.32
20407,Art Supplies,KitchenAid Sketchbook,1407.67
20408,Category Extra 82,Adidas Product Model 82,2871.17
20409,Tablets,Canon Lenovo Tab,1989.05
20410,Category Extra 63,Asus Product Model 63,2513.21
20411,Category Extra 98,Dell Product Model 98,153.41
20412,Board Games,Apple Family Board Game,2933.53
20413,Groceries,Canon Organic Rice,779.09
20414,Category Extra 64,HP Product Model 64,753.45
20415,Office Supplies,Canon Desk Organizer,2207.06
20416,Desks,Puma Writing Desk,2443.65
20417,Category Extra 78,Nike Product Model 78,292.11
20418,Cookware,LG Stainless Steel Pot,1228.12
20419,Cameras,Puma Action Camera,798.13
20420,Toys,Bosch Remote Control Car,1747.26
20421,Category Extra 76,HP Product Model 76,1845.93
20422,Category Extra 70,Adidas Product Model 70,2480.32
20423,T-Shirts,Puma Cotton T-Shirt,2837.63
20424,Headphones,HP JBL Tune,2305.31
20425,Kitchen Appliances,Bosch Air Fryer,418.78
20426,Category Extra 89,LG Product Model 89,1187.66
20427,Washing Machines,Lenovo Front Load Washer,1350.42
20428,Category Extra 83,Apple Product Model 83,2834.96
20429,Category Extra 82,Puma Product Model 82,1349.38
20430,Jeans,Puma Slim Fit Jeans,305.13
20431,Sneakers,Nike Running Shoes,1321.31
20432,Category Extra 60,Lenovo Product Model 60,2271.67
20433,Category Extra 77,Adidas Product Model 77,561.56
20434,Category Extra 93,Samsung Product Model 93,1353.31
20435,Category Extra 78,Nike Product Model 78,1957.26
20436,Category Extra 79,Canon Product Model 79,657.65
20437,Motorcycle,Philips Riding Gloves,1051.98
20438,Televisions,Puma OLED TV,1381.78
20439,Category Extra 72,Sony Product Model 72,521.99
20440,Category Extra 53,Nike Product Model 53,1614.31
20441,Category Extra 69,Bosch Product Model 69,2664.19
20442,Garden,Canon Plant Pot,92.43
20443,Office Supplies,Dell Stapler,2290.99
20444,Category Extra 91,Canon Product Model 91,374.28
20445,Category Extra 99,Puma Product Model 99,737.48
20446,Category Extra 96,KitchenAid Product Model 96,1082.03
20447,Category Extra 95,Adidas Product Model 95,1789.43
20448,Category Extra 98,Samsung Product Model 98,1090.35
20449,Toys,Dell Building Blocks,2596.04
20450,Category Extra 76,Canon Product Model 76,390.67
20451,Category Extra 86,Philips Product Model 86,194.59
20452,Laptops,Canon MacBook,1546.21
20453,Vacuum Cleaners,Philips Robot Vacuum,58.41
20454,Mice,Samsung Gaming Mouse,1920.49
20455,Watches,Dell Analog Watch,2631.2
20456,Monitors,Dell ThinkVision,2074.23
20457,Category Extra 91,KitchenAid Product Model 91,498.66
20458,Smartphones,Bosch OnePlus,539.83
20459,Camping,Bosch Camping Tent,2288.12
20460,Category Extra 52,KitchenAid Product Model 52,565.24
20461,Category Extra 69,HP Product Model 69,295.34
20462,Category Extra 51,Dell Product Model 51,2664.46
20463,Category Extra 73,Philips Product Model 73,522.24
20464,Camping,Lenovo Camping Tent,1418.55
20465,Coffee,Dell Espresso Beans,369.86
20466,Category Extra 72,Asus Product Model 72,996.76
20467,Laptops,Asus ZenBook,718.08
20468,Category Extra 95,LG Product Model 95,2833.73
20469,Mice,Samsung Ergonomic Mouse,2541.2
20470,Category Extra 67,KitchenAid Product Model 67,497.11
20471,Coffee,LG Ground Coffee,2124.28
20472,Cycling,Philips Road Bike Helmet,673.22
20473,Category Extra 67,Puma Product Model 67,1465.31
20474,Microwaves,Dell Countertop Microwave,2851.61
20475,Watches,HP Analog Watch,2734.33
20476,Dresses,Dell Summer Dress,2240.48
20477,Category Extra 73,Adidas Product Model 73,1418.81
20478,Fitness,Bosch Yoga Mat,1612.38
20479,Category Extra 81,Asus Product Model 81,2992.28
20480,Laptops,Samsung ZenBook,942.05
20481,Category Extra 69,Puma Product Model 69,895.37
20482,Category Extra 89,Asus Product Model 89,2843.38
20483,Category Extra 55,Puma Product Model 55,292.71
20484,Category Extra 56,Bosch Product Model 56,133.26
20485,Coffee,Canon Espresso Beans,1475.67
20486,Skincare,Nike Night Cream,1654.3
20487,Jackets,Samsung Rain Jacket,2613.77
20488,Lighting,Nike LED Desk Lamp,2061.97
20489,Category Extra 79,Philips Product Model 79,912.36
20490,Gaming,Asus Gaming Console,1440.61
20491,Televisions,Lenovo 4K Smart TV,223.74
20492,Books,Asus History Book,387.99
20493,Keyboards,Adidas Mechanical Keyboard,686.74
20494,Refrigerators,Lenovo Mini Fridge,2017.15
20495,Category Extra 54,Philips Product Model 54,2551.7
20496,Desks,Adidas Standing Desk,1791.76
20497,Category Extra 70,Sony Product Model 70,1498.68
20498,Category Extra 91,Samsung Product Model 91,1954.77
20499,Books,Canon Programming Guide,188.17
20500,Office Chairs,Lenovo Executive Chair,925.68
20501,Category Extra 54,HP Product Model 54,2302.55
20502,Category Extra 64,Canon Product Model 64,624.77
20503,Art Supplies,Bosch Acrylic Paint Set,1461.77
20504,Lighting,Nike LED Desk Lamp,995.65
20505,Video Games,Nike Sports Game,32.64
20506,Books,LG Programming Guide,2200.16
20507,Headphones,KitchenAid QuietComfort,2819.14
20508,Category Extra 88,Lenovo Product Model 88,1844.04
20509,Sneakers,Apple Training Shoes,871.75
20510,Category Extra 96,Puma Product Model 96,2925.89
20511,Lighting,Nike LED Desk Lamp,528.78
20512,Category Extra 98,Adidas Product Model 98,2847.84
20513,Category Extra 95,Asus Product Model 95,1519.6
20514,Motorcycle,Samsung Motorcycle Helmet,2583.99
20515,Category Extra 74,Nike Product Model 74,1574.82
20516,Category Extra 64,KitchenAid Product Model 64,1844.84
20517,Laptops,Sony Pavilion,958.84
20518,Category Extra 56,Puma Product Model 56,2334.07
20519,Category Extra 64,Nike Product Model 64,448.96
20520,Category Extra 54,KitchenAid Product Model 54,1996.31
20521,Category Extra 79,LG Product Model 79,2190.54
20522,Category Extra 65,Adidas Product Model 65,2574.82
20523,Category Extra 77,KitchenAid Product Model 77,2258.95
20524,Category Extra 66,Canon Product Model 66,265.85
20525,Video Games,Lenovo Adventure Game,909.52
20526,Category Extra 99,Samsung Product Model 99,862.06
20527,Beauty,Lenovo Lipstick,2625.96
20528,Microwaves,Apple Countertop Microwave,2040.99
20529,Category Extra 85,HP Product Model 85,1631.56
20530,Skincare,Asus Cleanser,124.82
20531,Toys,LG Building Blocks,2672.67
20532,Category Extra 95,Puma Product Model 95,1955.61
20533,Category Extra 61,Dell Product Model 61,1330.53
20534,Dresses,Apple Evening Dress,66.92
20535,Category Extra 98,Puma Product Model 98,1728.95
20536,Category Extra 93,Dell Product Model 93,77.6
20537,Category Extra 76,Apple Product Model 76,279.68
20538,Dresses,LG Evening Dress,553.82
20539,Category Extra 97,Apple Product Model 97,2898.47
20540,T-Shirts,KitchenAid Polo Shirt,811.07
20541,Tea,Samsung Green Tea,1974.99
20542,Keyboards,Philips Wireless Keyboard,1658.64
20543,Category Extra 96,KitchenAid Product Model 96,396.7
20544,Sofas,LG Recliner Sofa,1256.28
20545,Category Extra 56,Lenovo Product Model 56,2615.78
20546,Category Extra 83,Lenovo Product Model 83,2366.67
20547,Sofas,Bosch Loveseat,2380.46
20548,Sneakers,Samsung Lifestyle Sneakers,101.34
20549,Dresses,Philips Summer Dress,610.22
20550,Category Extra 55,Lenovo Product Model 55,2101.67
20551,Tablets,Samsung Galaxy Tab,107.45
20552,Category Extra 78,Adidas Product Model 78,1276.06
20553,Category Extra 89,Bosch Product Model 89,1873.84
20554,Category Extra 76,Samsung Product Model 76,2275.61
20555,Category Extra 87,Canon Product Model 87,589.65
20556,Category Extra 56,KitchenAid Product Model 56,561.03
20557,Watches,KitchenAid Sports Watch,212.38
20558,Category Extra 64,Nike Product Model 64,357.99
20559,Camping,Bosch Camping Tent,1116.79
20560,Category Extra 81,Asus Product Model 81,2435.18
20561,Laptops,Adidas Pavilion,500.35
20562,Category Extra 70,LG Product Model 70,1466.02
20563,Category Extra 66,Lenovo Product Model 66,2743.72
20564,Toys,KitchenAid Remote Control Car,1958.78
20565,Watches,LG Analog Watch,1170.77
20566,Category Extra 79,Dell Product Model 79,983.86
20567,Category Extra 100,KitchenAid Product Model 100,1975.15
20568,Category Extra 65,Asus Product Model 65,1742.42
20569,Tablets,Lenovo Lenovo Tab,2614.42
20570,Laptops,Nike MacBook,820.24
20571,Category Extra 84,Dell Product Model 84,581.05
20572,Category Extra 95,Puma Product Model 95,1616.97
20573,Category Extra 97,Dell Product Model 97,845.36
20574,Garden,Nike Garden Hose,2134.73
20575,Art Supplies,Samsung Acrylic Paint Set,2481.25
20576,Category Extra 96,Bosch Product Model 96,2635.0
20577,Category Extra 72,LG Product Model 72,1162.58
20578,Category Extra 77,Lenovo Product Model 77,350.53
20579,Beds,Nike Queen Bed Frame,1545.64
20580,Category Extra 64,Apple Product Model 64,127.44
20581,Category Extra 64,Adidas Product Model 64,1790.91
20582,Office Supplies,HP Desk Organizer,547.36
20583,Category Extra 55,HP Product Model 55,1612.25
20584,Category Extra 82,HP Product Model 82,1628.83
20585,Tablets,LG Surface Go,2110.97
20586,Monitors,Samsung ThinkVision,2733.8
20587,Category Extra 65,Bosch Product Model 65,1817.91
20588,Category Extra 82,HP Product Model 82,2617.59
20589,Category Extra 70,Lenovo Product Model 70,1043.15
20590,Category Extra 54,LG Product Model 54,2649.36
20591,Skincare,Philips Cleanser,323.46
20592,Desks,Dell Standing Desk,2451.07
20593,Mice,Samsung Gaming Mouse,297.0
20594,Books,Apple History Book,400.63
20595,Category Extra 73,Philips Product Model 73,452.66
20596,Category Extra 58,Philips Product Model 58,2435.28
20597,Beauty,Sony Face Serum,2928.2
20598,Sneakers,Lenovo Training Shoes,2385.2
20599,Category Extra 73,HP Product Model 73,2984.59
20600,Coffee,Bosch Ground Coffee,2007.78
20601,Category Extra 58,Bosch Product Model 58,2210.03
20602,Category Extra 51,Bosch Product Model 51,1192.35
20603,Garden,KitchenAid Plant Pot,2898.26
20604,Cameras,Apple Action Camera,1808.19
20605,Category Extra 77,Asus Product Model 77,2322.17
20606,Motorcycle,Asus Motorcycle Helmet,2617.92
20607,Office Supplies,Nike Notebook,1061.51
20608,Office Chairs,Apple Ergonomic Chair,2382.76
20609,Camping,Dell Sleeping Bag,1270.21
20610,Monitors,LG UltraSharp,354.31
20611,Category Extra 51,Asus Product Model 51,2478.04
20612,Category Extra 77,Philips Product Model 77,1423.52
20613,Desks,Canon Computer Desk,1001.51
20614,T-Shirts,LG Cotton T-Shirt,1901.75
20615,Category Extra 92,Bosch Product Model 92,2964.17
20616,Lighting,Canon Floor Lamp,1390.21
20617,Category Extra 87,Dell Product Model 87,512.03
20618,Sofas,Apple Loveseat,2762.42
20619,Toys,LG Remote Control Car,2714.23
20620,Category Extra 70,KitchenAid Product Model 70,2156.03
20621,Category Extra 93,Puma Product Model 93,1113.76
20622,Category Extra 84,Canon Product Model 84,1305.99
20623,Board Games,LG Family Board Game,2470.15
20624,Category Extra 73,Canon Product Model 73,1490.27
20625,Category Extra 52,HP Product Model 52,2549.06
20626,Category Extra 91,Philips Product Model 91,530.87
20627,Category Extra 53,Nike Product Model 53,2784.97
20628,Category Extra 96,Nike Product Model 96,1087.99
20629,Category Extra 83,Asus Product Model 83,1204.0
20630,Jeans,LG Skinny Jeans,818.0
20631,Skincare,Apple Night Cream,709.64
20632,Category Extra 75,Sony Product Model 75,806.72
20633,Category Extra 92,Philips Product Model 92,2634.66
20634,Keyboards,Asus Wireless Keyboard,1810.04
20635,Category Extra 51,Canon Product Model 51,1172.26
20636,Coffee,Adidas Espresso Beans,1186.39
20637,Category Extra 100,Canon Product Model 100,592.61
20638,T-Shirts,Philips Graphic Tee,580.17
20639,Category Extra 67,Philips Product Model 67,853.25
20640,Smartphones,Bosch Galaxy,1918.54
20641,Cycling,Lenovo Mountain Bike,1633.1
20642,Category Extra 74,HP Product Model 74,243.13
20643,Category Extra 53,Asus Product Model 53,1594.1
20644,Perfume,Lenovo Eau de Parfum,2474.18
20645,Microwaves,Bosch Convection Microwave,741.57
20646,Motorcycle,Puma Motorcycle Helmet,836.72
20647,Televisions,Apple QLED TV,236.03
20648,Televisions,Samsung QLED TV,1904.76
20649,Category Extra 89,Puma Product Model 89,2504.71
20650,Category Extra 78,Puma Product Model 78,2522.17
20651,Vacuum Cleaners,Samsung Robot Vacuum,1774.04
20652,Category Extra 54,Lenovo Product Model 54,970.28
20653,Desks,Apple Standing Desk,343.1
20654,Category Extra 66,Canon Product Model 66,1710.52
20655,Category Extra 64,Philips Product Model 64,2924.12
20656,Smartphones,Canon Pixel,1524.74
20657,Category Extra 87,Sony Product Model 87,1090.41
20658,Category Extra 93,Apple Product Model 93,1900.44
20659,Category Extra 57,Puma Product Model 57,513.75
20660,Jeans,HP Skinny Jeans,64.01
20661,Office Chairs,Sony Mesh Chair,476.57
20662,T-Shirts,Apple Cotton T-Shirt,1012.42
